"";"UserId";"StoryId";"ReadingSessionNumber";"ReadingBlockNumber";"Condition";"ReadingSpeedDifference";"AbsReadingSpeedDifference";"RelativeSpeedDifference";"AbsRelativeSpeedDifference";"ReadingRate";"EngagedSpeedLabel";"StartLocation";"EndLocation";"FirstTimeUntilDeadlineDays";"FirstCumulativeRSTime";"WindowWidth"
"67";"8";"8";"3";"23";"AutonomousCondition";59,977758077669;59,977758077669;0,315176407406022;0,315176407406022;1,31517640740602;"DeepReading";9293;10203;7,84905313829977;13,3572166666667;1280
"68";"8";"8";"3";"24";"AutonomousCondition";31,429443532939;31,429443532939;0,165158208925623;0,165158208925623;1,16515820892562;"DeepReading";10203;11523;7,84846767533681;14,7828666666667;1280
"69";"8";"8";"3";"25";"AutonomousCondition";6,257946066355;6,257946066355;0,0328848063373808;0,0328848063373808;1,03288480633738;"DeepReading";11523;12867;7,84747797626273;16,2973166666667;1280
"70";"8";"8";"3";"26";"AutonomousCondition";20,080154474685;20,080154474685;0,105518964868504;0,105518964868504;1,1055189648685;"DeepReading";12867;14206;7,84642512904051;17,7535;1280
"71";"8";"8";"3";"27";"AutonomousCondition";-14,11127145674;14,11127145674;-0,0741531525054181;0,0741531525054181;0,925846847494582;"DeepReading";14206;15379;7,84541504802199;19,1161333333333;1280
"72";"8";"8";"3";"28";"AutonomousCondition";12,144496732458;12,144496732458;0,0638179714042263;0,0638179714042263;1,06381797140423;"DeepReading";15379;16806;7,84446908737384;20,6669333333333;1280
"73";"8";"8";"3";"29";"AutonomousCondition";28,177696078965;28,177696078965;0,148070639913657;0,148070639913657;1,14807063991366;"DeepReading";16806;17915;7,84339196931829;21,7144333333333;1280
"74";"8";"8";"3";"30";"AutonomousCondition";61,263515073961;61,263515073961;0,321932916550024;0,321932916550024;1,32193291655002;"DeepReading";17915;19102;7,84266407579977;22,7838;1280
"75";"8";"8";"3";"31";"AutonomousCondition";53,448610372554;53,448610372554;0,280866466803431;0,280866466803431;1,28086646680343;"DeepReading";19102;20359;7,84192149478125;23,9653166666667;1280
"76";"8";"8";"3";"32";"AutonomousCondition";61,356075222232;61,356075222232;0,322419309772045;0,322419309772045;1,32241930977205;"DeepReading";20359;21253;7,84110097394792;24,7759166666667;1280
"77";"8";"8";"3";"33";"AutonomousCondition";-35,052119089166;35,052119089166;-0,184194963609429;0,184194963609429;0,815805036390571;"DeepReading";21253;22325;7,8405380341331;26,3161166666667;1280
"78";"8";"8";"3";"34";"AutonomousCondition";114,210633525757;114,210633525757;0,600164099424986;0,600164099424986;1,60016409942499;"DeepReading";22325;23274;7,83946894848495;27,0051666666667;1280
"79";"8";"8";"3";"35";"AutonomousCondition";57,917658353644;57,917658353644;0,304350813873908;0,304350813873908;1,30435081387391;"DeepReading";23274;24239;7,83899003644792;27,8671166666667;1280
"80";"8";"8";"3";"36";"AutonomousCondition";75,786114542192;75,786114542192;0,398247551729724;0,398247551729724;1,39824755172972;"DeepReading";24239;25602;7,83839132117014;29,0064833333333;1280
"81";"8";"8";"3";"37";"AutonomousCondition";60,747015825005;60,747015825005;0,31921877079114;0,31921877079114;1,31921877079114;"DeepReading";25602;26727;7,8376005341331;29,9802833333333;1280
"82";"8";"8";"3";"38";"AutonomousCondition";39,487226993801;39,487226993801;0,207500959375906;0,207500959375906;1,20750095937591;"DeepReading";26727;28087;7,83692281422569;31,2607833333333;1280
"83";"8";"8";"3";"39";"AutonomousCondition";-15,299988021328;15,299988021328;-0,0803997250392849;0,0803997250392849;0,919600274960715;"DeepReading";28087;29441;7,83603430728125;32,41265;1280
"84";"8";"8";"3";"40";"AutonomousCondition";89,996967591084;89,996967591084;0,472923994359085;0,472923994359085;1,47292399435908;"DeepReading";29441;30726;7,83463787209606;34,2925166666667;1280
"85";"8";"8";"3";"41";"AutonomousCondition";49,924454407553;49,924454407553;0,262347421547535;0,262347421547535;1,26234742154753;"DeepReading";30726;31708;7,83392929570718;35,1876666666667;1280
"86";"8";"8";"3";"42";"AutonomousCondition";24,648174317581;24,648174317581;0,129523397998181;0,129523397998181;1,12952339799818;"DeepReading";31708;32907;7,8333077679294;36,3656;1280
"87";"8";"8";"3";"43";"AutonomousCondition";67,660553815917;67,660553815917;0,355548639333725;0,355548639333725;1,35554863933373;"DeepReading";32907;34105;7,83249038367014;37,36845;1280
"88";"8";"8";"3";"44";"AutonomousCondition";75,397143325372;75,397143325372;0,396203551509794;0,396203551509794;1,39620355150979;"DeepReading";34105;35227;7,83179313829977;38,2989833333333;1280
"89";"8";"8";"3";"45";"AutonomousCondition";29,415190608828;29,415190608828;0,154573535196968;0,154573535196968;1,15457353519697;"DeepReading";35227;36426;7,83114755959607;39,1181;1280
"90";"8";"8";"3";"46";"AutonomousCondition";68,218338137835;68,218338137835;0,358479733531375;0,358479733531375;1,35847973353137;"DeepReading";36426;37507;7,83027872857755;40,50865;1280
"91";"8";"8";"3";"49";"AutonomousCondition";173,028139761837;173,028139761837;0,909243513231403;0,909243513231403;1,9092435132314;"DeepReading";37507;38492;7,8290517841331;41,96315;1280
"92";"8";"8";"3";"50";"AutonomousCondition";79,596790443294;79,596790443294;0,418272227189296;0,418272227189296;1,4182722271893;"DeepReading";38492;39523;7,82860261746644;42,8415;1280
"93";"8";"8";"3";"51";"AutonomousCondition";63,352467497581;63,352467497581;0,332910127789998;0,332910127789998;1,33291012779;"DeepReading";39523;40517;7,82799281422569;43,71725;1280
"94";"8";"8";"3";"52";"AutonomousCondition";77,430553779739;77,430553779739;0,406888895916288;0,406888895916288;1,40688889591629;"DeepReading";40517;41293;7,82738502487384;44,3809833333333;1280
"95";"8";"8";"3";"53";"AutonomousCondition";127,389959204566;127,389959204566;0,669419981148706;0,669419981148706;1,66941998114871;"DeepReading";41293;42416;7,82692332348495;45,2366166666667;1280
"96";"8";"8";"3";"54";"AutonomousCondition";68,523348990274;68,523348990274;0,360082531431341;0,360082531431341;1,36008253143134;"DeepReading";42416;43586;7,82632875172569;46,24295;1280
"97";"8";"8";"3";"55";"AutonomousCondition";60,734658765293;60,734658765293;0,319153835825063;0,319153835825063;1,31915383582506;"DeepReading";43586;44811;7,82563114755903;47,2568666666667;1280
"98";"8";"8";"3";"56";"AutonomousCondition";83,91182568835;83,91182568835;0,440947254565377;0,440947254565377;1,44094725456538;"DeepReading";44811;45858;7,82492573089236;48,0808666666667;1280
