"";"UserId";"StoryId";"EngagementTypeId";"Engagement";"ReadingSessionNumber";"Condition";"ContinuousEngagementMinutes";"ContinuousEngagementSeconds";"FirstCumulativeRSTime";"LastCumulativeRSTime";"FirstPercentageLocation";"LastPercentageLocation";"DaysUntilDeadline";"PercentageLocationMoved"
"159";"44";"6";12;"Engagement";"5";"NonAutonomousCondition";5,52943333333333;331,766;51,7819;51,7372333333333;0,185999716593453;0,364064049879552;6,4919118794294;0,178064333286099
"160";"44";"6";14;"Engagement";"5";"NonAutonomousCondition";1,98413333333333;119,048;59,13655;59,13655;0,0184214255349299;0,0184214255349299;6,48702510859606;0
"161";"44";"6";16;"Engagement";"5";"NonAutonomousCondition";2,28083333333333;136,85;61,2666333333333;61,44275;0,110868641065609;0,663993198242879;6,48517240026273;0,55312455717727
"162";"45";"4";3;"Engagement";"1";"NonAutonomousCondition";73,46645;4407,987;1,28628333333333;1,49045;0;0,680049968221964;13,9893064745833;0,680049968221964
"163";"46";"5";9;"Engagement";"1";"AutonomousCondition";21,1250333333333;1267,502;6,05838333333333;2,26551666666667;0,0783841734768185;0;13,9932745847014;-0,0783841734768185
"164";"46";"5";11;"Engagement";"1";"AutonomousCondition";21,97475;1318,485;49,6596666666667;33,67645;0,921939477303989;0,449712759932033;13,9717578717384;-0,472226717371956
"165";"47";"3";3;"Engagement";"1";"NonAutonomousCondition";21,6886833333333;1301,321;10,6614833333333;22,2400333333333;0,397147431232717;0,971416096638044;13,9791288246609;0,574268665405327
"166";"48";"9";3;"Engagement";"1";"AutonomousCondition";2,73205;163,923;1,01668333333333;1,02256666666667;0,0292685625760761;0,0292685625760761;13,9893146209005;0
"167";"48";"9";5;"Engagement";"1";"AutonomousCondition";3,75791666666667;225,475;5,66886666666667;7,51105;0,0292685625760761;0,0626867323226735;13,9860797482153;0,0334181697465974
"168";"48";"9";7;"Engagement";"1";"AutonomousCondition";42,4582833333333;2547,497;10,2500166666667;35,6987333333333;0,104763749031758;0,629440079672458;13,9652337412708;0,5246763306407
"169";"49";"7";5;"Engagement";"1";"NonAutonomousCondition";33,67565;2020,539;22,3414833333333;20,5685333333333;0,560918332663844;0,519574823100454;13,9533282580127;-0,0413435095633901
"170";"50";"4";3;"Engagement";"2";"AutonomousCondition";11,60945;696,567;2,85096666666667;1,67036666666667;0,105831817484495;0,0320410265401389;13,012826750228;-0,0737907909443561
"171";"50";"4";5;"Engagement";"2";"AutonomousCondition";15,2491166666667;914,947;12,0864166666667;26,6954;0,402397598018804;0,947116965087992;12,995890025691;0,544719367069188
"172";"51";"4";3;"Engagement";"1";"NonAutonomousCondition";0,47485;28,491;1,11458333333333;1,20233333333333;0,0368844375287646;0;13,9806409658646;-0,0368844375287646
"173";"51";"4";5;"Engagement";"1";"NonAutonomousCondition";71,7567666666667;4305,406;32,78695;20,55415;0,240241951390563;0,0819873326174144;13,9671716140127;-0,158254618773149
"174";"52";"2";4;"Engagement";"2";"AutonomousCondition";8,99908333333333;539,945;9,02085;7,92216666666667;0,374122721728216;0,287641204235685;13,9898152605498;-0,086481517492531
"175";"52";"2";10;"Engagement";"2";"AutonomousCondition";7,8865;473,19;11,1280666666667;19,0126166666667;0,397882157441618;0,828362826382873;13,9819492651794;0,430480668941255
"176";"52";"2";12;"Engagement";"2";"AutonomousCondition";1,83701666666667;110,221;22,7756166666667;22,1691666666667;0,858839959693814;0,828362826382873;13,9797617420313;-0,030477133310941
"177";"52";"2";14;"Engagement";"2";"AutonomousCondition";1,31653333333333;78,992;24,00405;23,9979;0,880301235702795;0,880301235702795;13,9784885012905;0
"178";"53";"8";3;"Engagement";"1";"NonAutonomousCondition";24,8729666666667;1492,378;1,14146666666667;25,0320833333333;0,0292547016484792;0,973890284315174;8,23503280638194;0,944635582666695
"179";"55";"2";2;"Engagement";"2";"NonAutonomousCondition";3,38633333333333;203,18;2,78643333333333;3,4165;0,0518146622589142;0,0518146622589142;1,98552701122569;0
"180";"55";"2";4;"Engagement";"2";"NonAutonomousCondition";2,24668333333333;134,801;4,70891666666667;4,32993333333333;0,0518146622589142;0,0518146622589142;1,98474590011458;0
"181";"55";"2";5;"Engagement";"1";"NonAutonomousCondition";5,31228333333333;318,737;5,0773;6,27161666666667;0,0195520356391536;0,0409425990418442;12,9376227403924;0,0213905634026906
"182";"55";"2";6;"Engagement";"2";"NonAutonomousCondition";5,12906666666667;307,744;7,83296666666667;7,78738333333333;0,0736825357540616;0,0845722771227041;1,98208115474421;0,0108897413686425
"183";"57";"6";2;"Engagement";"2";"AutonomousCondition";0,431633333333333;25,898;4,48428333333333;4,90923333333333;0;0;13,8058582394421;0
"184";"57";"6";4;"Engagement";"2";"AutonomousCondition";2,7342;164,052;8,07595;8,07595;0;0;13,8052806237014;0
"185";"57";"6";6;"Engagement";"2";"AutonomousCondition";20,8835;1253,01;14,31765;24,0061333333333;0,0417174436729488;0,186708232960181;13,792324003331;0,144990789287232
"186";"57";"6";8;"Engagement";"2";"AutonomousCondition";12,45345;747,207;30,8758833333333;39,82845;0,276463086297293;0,530763780643333;13,7813356237014;0,25430069434604
"187";"57";"6";10;"Engagement";"2";"AutonomousCondition";1,91256666666667;114,754;43,0398833333333;44,9440666666667;0,663993198242879;0,72180813376789;13,7779647440718;0,057814935525011
"188";"57";"6";12;"Engagement";"2";"AutonomousCondition";8,14715;488,829;46,0081833333333;53,1687666666667;0,72180813376789;0,991186056397903;13,7722963875903;0,269377922630013
"189";"58";"7";3;"Engagement";"1";"NonAutonomousCondition";10,3500333333333;621,002;0,655316666666667;10,9378166666667;0,0476161048110497;0,315360133485771;13,9881862615498;0,267744028674721
"190";"58";"7";5;"Engagement";"1";"NonAutonomousCondition";9,18511666666667;551,107;10,9881;20,1732;0,315360133485771;0,52547662454037;13,9823324305312;0,210116491054599
"191";"58";"7";9;"Engagement";"1";"NonAutonomousCondition";2,8369;170,214;23,2241166666667;23,2183833333333;0,196057225844328;0,196057225844328;13,9794122569201;0
"192";"58";"7";11;"Engagement";"1";"NonAutonomousCondition";1,69;101,4;24,6546833333333;26,3446666666667;0,640546302876742;0,691963044217162;13,977911145809;0,0514167413404201
"193";"58";"7";13;"Engagement";"1";"NonAutonomousCondition";6,59568333333333;395,741;27,9798166666667;34,5754666666667;0,691963044217162;0,986126131693601;13,9717967360868;0,294163087476439
"194";"60";"9";2;"Engagement";"2";"AutonomousCondition";6,41173333333333;384,704;0,158766666666667;4,8323;0;0,0863671572424477;13,3848424679213;0,0863671572424477
"195";"60";"9";2;"Engagement";"3";"AutonomousCondition";0,995966666666667;59,758;0,1585;1,02068333333333;0,157685072479805;0,157685072479805;13,3736301183843;0
"196";"60";"9";2;"Engagement";"4";"AutonomousCondition";5,08081666666667;304,849;1,14073333333333;4,98321666666667;0,181891114307846;0,249502047139537;13,3478162063472;0,067610932831691
"197";"60";"9";2;"Engagement";"5";"AutonomousCondition";40,2720833333333;2416,325;35,0411;27,6441333333333;0,17818413190218;0,492862675666704;13,0608229540324;0,314678543764524
"198";"60";"9";2;"Engagement";"6";"AutonomousCondition";0,299533333333333;17,972;0,224883333333333;0,330016666666667;0,942016155803917;0,980884142967799;12,691514921625;0,0388679871638821
"199";"60";"9";4;"Engagement";"6";"AutonomousCondition";0,723066666666667;43,384;1,6155;1,11451666666667;0,762199845081332;0,980884142967799;12,6910002109769;0,218684297886467
"200";"60";"9";6;"Engagement";"6";"AutonomousCondition";8,81141666666667;528,685;1,87978333333333;10,48365;0,249502047139537;0,653590793404891;12,6848561253287;0,404088746265354
"201";"60";"9";8;"Engagement";"6";"AutonomousCondition";2,79291666666667;167,575;11,1399;13,77095;0,683412636937037;0,869453358415403;12,682321958662;0,186040721478366
"202";"60";"9";10;"Engagement";"6";"AutonomousCondition";2,85443333333333;171,266;13,9889166666667;16,80185;0,869453358415403;0,980884142967799;12,680372109125;0,111430784552396
"203";"62";"8";7;"Engagement";"1";"AutonomousCondition";44,6915666666667;2681,494;24,8964666666667;5,30723333333333;0,448487662789961;0,0292547016484792;13,9915924811088;-0,419232961141482
"204";"63";"9";2;"Engagement";"2";"AutonomousCondition";17,1822833333333;1030,937;0,308333333333333;12,2410333333333;0,0229334956290804;0,104763749031758;0,44142387147338;0,0818302534026776
"205";"63";"9";4;"Engagement";"2";"AutonomousCondition";49,7078166666667;2982,469;61,0411166666667;37,9507666666667;0,852439969016267;0,469431227177161;0,425691394621528;-0,383008741839106
"206";"63";"9";7;"Engagement";"1";"AutonomousCondition";2,7889179623086;167,335077738516;5,61695;5,74285;0;0,0229334956290804;1,06243355897338;0,0229334956290804
"207";"64";"1";2;"Engagement";"2";"AutonomousCondition";41,1626666666667;2469,76;0,0308833333333333;29,48165;0;0,362105060519287;11,8231604924988;0,362105060519287
"208";"64";"1";2;"Engagement";"3";"AutonomousCondition";22,6174666666667;1357,048;20,72775;18,4569333333333;0,95418341073706;0,922877012296364;11,738956302684;-0,031306398440696
"209";"64";"1";12;"Engagement";"2";"AutonomousCondition";31,15685;1869,411;96,4663833333333;125,02665;0,522848136294728;0,732824794860072;11,7566308049988;0,209976658565344
"210";"65";"1";3;"Engagement";"1";"NonAutonomousCondition";0,719116666666667;43,147;0,63395;1,30985;0,0242799047091946;0;0,171104680094907;-0,0242799047091946
"211";"65";"1";4;"Engagement";"2";"NonAutonomousCondition";3,1451;188,706;10,5155666666667;13,311;0,0560194431744351;0,0242799047091946;0,0848966824097222;-0,0317395384652405
"212";"65";"1";4;"Engagement";"3";"NonAutonomousCondition";19,9286333333333;1195,718;2,59;22,4149166666667;0,417498856991602;0,621050605192868;-1,16692651203472;0,203551748201266
"213";"65";"1";6;"Engagement";"3";"NonAutonomousCondition";5,84741666666667;350,845;29,9887;29,9946833333333;0,621050605192868;0,621050605192868;-1,17230882684954;0
"214";"65";"1";8;"Engagement";"2";"NonAutonomousCondition";2,47521666666667;148,513;21,2606833333333;21,2544833333333;0,663522390932936;0,663522390932936;0,0793778050949074;0
"215";"65";"1";10;"Engagement";"3";"NonAutonomousCondition";13,9834166666667;839,005;41,6262333333333;54,7022166666667;0,702769689823616;0,982770652357004;-1,18883352592361;0,280000962533388
"216";"65";"1";12;"Engagement";"2";"NonAutonomousCondition";13,3931833333333;803,591;24,18725;24,1483333333333;0,0560194431744351;0,0966864788122338;0,0773116129652778;0,0406670356377987
"217";"65";"1";14;"Engagement";"2";"NonAutonomousCondition";13,0482833333333;782,897;40,8122833333333;44,9710666666667;0,250162427509204;0,285800226195346;0,0628513814837963;0,035637798686142
"218";"65";"1";20;"Engagement";"2";"NonAutonomousCondition";5,32431666666667;319,459;134,577416666667;134,893166666667;0,296364030127295;0,285800226195346;0,00040565231712963;-0,010563803931949
"219";"65";"1";26;"Engagement";"2";"NonAutonomousCondition";0,431516666666667;25,891;141,75395;141,448666666667;0,588204153331569;0,44112905166398;-0,00415041249768518;-0,147075101667589
"220";"66";"2";1;"Engagement";"2";"NonAutonomousCondition";15,5574;933,444;0,00723333333333333;10,5572833333333;0,0292926971555854;0,128201955203564;13,9757488051655;0,0989092580479786
"221";"66";"2";1;"Engagement";"4";"NonAutonomousCondition";0,9995;59,97;0,02165;0,9995;0,509166121590326;0,509166121590326;13,025462011184;0
"222";"66";"2";3;"Engagement";"2";"NonAutonomousCondition";8,9645;537,87;15,6103833333333;24,55145;0,196775505153181;0,253822900277547;13,9660691755359;0,057047395124366
"223";"66";"2";3;"Engagement";"3";"NonAutonomousCondition";22,3027333333333;1338,164;17,0269833333333;22,4504;0,415029964466915;0,542383368395001;13,941749198684;0,127353403928086
"224";"66";"2";3;"Engagement";"4";"NonAutonomousCondition";8,56451666666667;513,871;3,75185;9,00631666666667;0,509166121590326;0,573797443739283;13,0196900088692;0,0646313221489569
"225";"66";"2";5;"Engagement";"1";"NonAutonomousCondition";0,679083333333333;40,745;2,14218333333333;2,14218333333333;0;0;13,9870171963692;0
"226";"66";"2";7;"Engagement";"1";"NonAutonomousCondition";1,69363333333333;101,618;4,05491666666667;3,715;0,0292926971555854;0;13,9854573815544;-0,0292926971555854
"227";"66";"2";7;"Engagement";"4";"NonAutonomousCondition";11,1598333333333;669,59;20,2377833333333;18,3809166666667;0,74937684515707;0,680219916205562;13,0131797195174;-0,069156928951508
"228";"67";"1";3;"Engagement";"1";"NonAutonomousCondition";13,9690666666667;838,144;3,6234;12,8195833333333;0,0323411218326636;0,164930096012705;13,9796250709109;0,132588974180041
"229";"67";"1";4;"Engagement";"2";"NonAutonomousCondition";2,07233333333333;124,34;0,0893;2,1115;0,316456914599225;0,357027696898236;12,9083265176701;0,040570782299011
"230";"67";"1";4;"Engagement";"3";"NonAutonomousCondition";15,2706166666667;916,237;1,71163333333333;15,3094166666667;0,595134393724282;0,97865582212383;11,6730709621146;0,383521428399548
"231";"67";"1";6;"Engagement";"2";"NonAutonomousCondition";13,4996833333333;809,981;14,8394166666667;26,6906833333333;0,357027696898236;0,637582116129653;12,891268832485;0,280554419231417
"232";"72";"1";1;"Engagement";"2";"AutonomousCondition";12,4239833333333;745,439;4,48288333333333;3,40163333333333;0,0553216064682244;0,0553216064682244;3,68478286278472;0
"233";"72";"1";3;"Engagement";"2";"AutonomousCondition";8,34123333333333;500,474;15,7392666666667;20,9090333333333;0,209952595230647;0,209952595230647;3,6760896567662;0
"234";"72";"1";5;"Engagement";"1";"AutonomousCondition";0,30625;18,375;0,9318;1,0059;0;0;5,78968514287731;0
"235";"72";"1";5;"Engagement";"2";"AutonomousCondition";21,4894666666667;1289,368;21,0743333333333;42,4263833333333;0,209952595230647;0,531318430108044;3,66090722621065;0,321365834877397
"236";"72";"1";7;"Engagement";"2";"AutonomousCondition";14,0351333333333;842,108;43,05205;56,9698166666667;0,531318430108044;0,921457275549246;3,64761304796991;0,390138845441202
"237";"74";"1";13;"Engagement";"1";"AutonomousCondition";0,621083333333333;37,265;8,06303333333333;8,16315;0,0187934643982963;0,0485598094183892;13,9692968310706;0,0297663450200929
"238";"74";"1";17;"Engagement";"1";"AutonomousCondition";0,5057;30,342;9,7128;9,67711666666667;0,0799624611978728;0,0485598094183892;13,9681856852373;-0,0314026517794836
"239";"74";"1";19;"Engagement";"1";"AutonomousCondition";6,42378333333333;385,427;10,7676;16,57135;0,0799624611978728;0,44112905166398;13,9635108819965;0,361166590466107
"240";"74";"1";23;"Engagement";"1";"AutonomousCondition";10,2125166666667;612,751;17,2550333333333;27,08335;0,44112905166398;0,971869961739298;13,9564492616262;0,530740910075318
"241";"75";"5";2;"Engagement";"3";"NonAutonomousCondition";3,70233333333333;222,14;0,00808333333333333;0,0310166666666667;0;0,0171939477303989;13,463809914125;0,0171939477303989
"242";"75";"5";2;"Engagement";"4";"NonAutonomousCondition";33,4563833333333;2007,383;7,65646666666667;3,94386666666667;0,0705760983898374;0,0439558216684198;8,40972163866204;-0,0266202767214176
"243";"75";"5";2;"Engagement";"5";"NonAutonomousCondition";18,9978833333333;1139,873;0,1071;4,04165;0,363338457804029;0,413443644307792;7,64959546968056;0,050105186503763
"244";"75";"5";2;"Engagement";"6";"NonAutonomousCondition";15,1485333333333;908,912;3,54585;15,1551833333333;0,810846346791812;0,972024435633951;7,52863095579167;0,161178088842139
"245";"75";"5";3;"Engagement";"1";"NonAutonomousCondition";0,9815;58,89;0,964283333333333;1,15965;0,546039323569868;0,998907678614775;13,9909174835694;0,452868355044907
"246";"75";"5";4;"Engagement";"4";"NonAutonomousCondition";3,23857025912839;194,314215547703;36,7784535924617;36,7784535924617;0,413443644307792;0,413443644307792;8,38813327060648;0
"247";"75";"5";4;"Engagement";"5";"NonAutonomousCondition";18,78095;1126,857;30,4080333333333;20,0803666666667;0,69269358362327;0,573974431588316;7,63845673125463;-0,118719152034954
"248";"75";"5";6;"Engagement";"5";"NonAutonomousCondition";1,05966666666667;63,58;94,2307;94,2727166666667;0,810846346791812;0,77109798527389;7,58642101366204;-0,039748361517922
"249";"76";"7";3;"Engagement";"1";"NonAutonomousCondition";35,7181833333333;2143,091;24,7583166666667;4,48525;0,604857398881439;0,0624169576368075;12,8926942785058;-0,542440441244631
"250";"77";"6";2;"Engagement";"4";"AutonomousCondition";3,74986666666667;224,992;3,81481666666667;2,33616666666667;0,466402153889755;0,417656227858864;11,3454293497303;-0,048745926030891
"251";"77";"6";5;"Engagement";"1";"AutonomousCondition";2,40078333333333;144,047;2,7428;3,49061666666667;0;0,0387700155873601;13,9898458196377;0,0387700155873601
"252";"77";"6";7;"Engagement";"1";"AutonomousCondition";13,6352833333333;818,117;4,99105;14,7653166666667;0,0837749752019272;0,287119172452884;13,9815848358414;0,203344197250957
"253";"92";"1";2;"Engagement";"2";"AutonomousCondition";34,6351333333333;2078,108;1,06081666666667;14,0704166666667;0;0,325649108453449;10,4096603372789;0,325649108453449
